idina menzel,0,0,0,0,0,1,let it go,2014,2014,female,American_female_singer-songwriters
iggy azalea,0,0,0,0,0,2,"fancy, black widow",2014,2014,,
ike  tina turner,0,2,0,0,0,0,"i want to take you higher, proud mary",1970,1971,,
ilovemakonnen,0,0,0,0,0,1,tuesday,2015,2015,male,African-American_male_rappers
ilovememphis,0,0,0,0,0,1,hit the quan,2015,2015,male,African-American_male_rappers
imagine dragons,0,0,0,0,0,6,"its time, radioactive, its time, demons, demons, radioactive",2012,2014,,
immature,0,0,0,2,0,0,"never lie, constantly",1994,1995,male,
incubus,0,0,0,0,1,0,drive,2001,2001,,
information society,0,0,1,0,0,0,whats on your mind pure energy,1988,1988,,
ini kamoze,0,0,0,2,0,0,"here comes the hotstepper, here comes the hotstepper",1994,1995,,
inner circle,0,0,0,2,0,0,"bad boys, sweat a la la la la long",1993,1993,male,
inoj,0,0,0,2,0,0,"time after time, love you down",1998,1998,,
instant funk,0,1,0,0,0,0,i got my mind made up you can get it girl,1979,1979,,
inxs,0,0,5,1,0,0,"what you need, need you tonight, devil inside, new sensation, never tear us apart, disappear",1986,1991,,
irene cara,0,0,3,0,0,0,"fame, flashdance what a feeling, breakdance",1980,1984,female,American_female_country_singers
isaac hayes,0,1,1,0,0,0,"theme from shaft, dont let go",1971,1980,male,African-American_male_singers
iyaz,0,0,0,0,1,1,"replay, replay",2009,2010,,
j cole,0,0,0,0,0,2,"work out, power trip",2012,2013,,
j holiday,0,0,0,0,2,0,"bed, suffocate",2007,2008,,
ja rule,0,0,0,0,7,0,"put it on me, livin it up, always on time, down 4 u, livin it up, mesmerize, wonderful",2001,2005,male,African-American_male_rappers
jack jones,1,0,0,0,0,0,the race is on,1965,1965,male,American_crooners
jack wagner,0,0,1,0,0,0,all i need,1985,1985,male,American_male_singers
jackie deshannon,2,0,0,0,0,0,"what the world needs now is love, put a little love in your heart",1965,1969,female,American_female_rock_singers
jackie wilson,1,0,0,0,0,0,your love keeps lifting me higher and higher,1967,1967,male,African-American_male_singers
jackson browne,0,2,2,0,0,0,"doctor my eyes, running on empty, somebodys baby, lawyers in love",1972,1983,male,American_male_guitarists
jadakiss,0,0,0,0,1,0,why,2004,2004,male,African-American_male_rappers
jade,0,0,0,4,0,0,"i wanna love you, dont walk away, one woman, every day of the week",1992,1995,,
jagged edge,0,0,0,0,5,0,"lets get married, he cant love u, where the party at, promise, walked outta heaven",2000,2004,,
jaheim,0,0,0,0,2,0,"anything, put that woman first",2002,2003,male,African-American_male_singers
jake owen,0,0,0,0,0,2,"barefoot blue jean night, beachin",2011,2014,male,American_country_singers
james  bobby purify,1,0,0,0,0,0,im your puppet,1966,1966,,
james blunt,0,0,0,0,1,0,youre beautiful,2006,2006,male,English_male_singers
james brown,5,1,1,0,0,0,"papas got a brand new bag, cold sweat, i got the feelin, say it loud  im black and im proud, mother popcorn, get on the good foot, living in america",1965,1986,male,African-American_male_singers
james ingram,0,0,0,1,0,0,i dont have the heart,1990,1990,male,African-American_male_singers
james ingram and michael mcdonald,0,0,1,0,0,0,yah mo b there,1984,1984,,
james newton howard,0,0,0,0,0,1,the hanging tree,2015,2015,male,
james taylor,0,4,0,0,0,0,"fire and rain, youve got a friend, how sweet it is to be loved by you, handy man",1970,1977,male,American_male_guitarists
jamie foxx,0,0,0,0,2,0,"unpredictable, blame it",2006,2009,male,African-American_male_rappers
jamie walters,0,0,0,1,0,0,hold on,1995,1995,male,American_male_singers
jan hammer,0,0,1,0,0,0,miami vice theme,1985,1985,,
jane child,0,0,0,1,0,0,dont wanna fall in love,1990,1990,female,Canadian_female_pop_singers
janet,0,0,0,1,2,0,"together again, all for you, someone to call my lover",1998,2001,female,
janet jackson,0,0,6,16,1,0,"when i think of you, what have you done for me lately, nasty, control, lets wait awhile, miss you much, escapade, rhythm nation, alright, come back to me, black cat, love will never do without you, thats the way love goes, if, again, again, any time any place, because of love, runaway, you want this, runaway, i get lonely, doesnt really matter",1986,2000,female,African-American_female_singer-songwriters
janis ian,1,1,0,0,0,0,"societys child, at seventeen",1967,1975,female,American_female_guitarists
janis joplin,0,1,0,0,0,0,me and bobby mcgee,1971,1971,female,American_female_rock_singers
jann arden,0,0,0,1,0,0,insensitive,1996,1996,female,Canadian_female_pop_singers
jason aldean,0,0,0,0,1,5,"big green tractor, dirt road anthem, dont you wanna stay, take a little ride, fly over states, burnin it down",2009,2014,male,American_country_singers
"jason der""ulo",0,0,0,0,0,3,"in my head, ridin solo, whatcha say",2010,2010,,
jason derulo,0,0,0,0,1,6,"whatcha say, dont wanna go home, the other side, talk dirty, wiggle, trumpets, want to want me",2009,2015,male,American_male_pop_singers
jason mraz,0,0,0,0,3,1,"the remedy i wont worry, im yours, im yours, i wont give up",2003,2012,male,American_male_guitarists
jay  the techniques,1,0,0,0,0,0,apples peaches pumpkin pie,1967,1967,,
jay and the americans,2,0,0,0,0,0,"cara mia, this magic moment",1965,1969,,
jay ferguson,0,1,0,0,0,0,thunder island,1978,1978,male,American_male_singers
jay sean,0,0,0,0,1,2,"down, down, do you remember",2009,2010,,
jay z,0,0,0,0,0,1,holy grail,2013,2013,male,African-American_male_rappers
jayz,0,0,0,2,8,1,"can i get a, hard knock life ghetto anthem, big pimpin, izzo hova, i just wanna love u give it 2 me, 03 bonnie  clyde, excuse me miss, dirt off your shoulder, change clothes, run this town, young forever",1999,2010,,
jayz and alicia keys,0,0,0,0,1,1,"empire state of mind, empire state of mind",2009,2010,,
jayz and kanye west,0,0,0,0,0,1,niggas in paris,2012,2012,,
jayz and linkin park,0,0,0,0,1,0,numbencore,2005,2005,,
jd souther,0,0,1,0,0,0,youre only lonely,1980,1980,male,
jean knight,0,1,0,0,0,0,mr big stuff,1971,1971,female,American_female_singers
jeannie c riley,1,0,0,0,0,0,harper valley pta,1968,1968,,
jefferson airplane,2,0,0,0,0,0,"somebody to love, white rabbit",1967,1967,male,
jefferson starship,0,2,0,0,0,0,"with your love, count on me",1976,1978,,
jennifer lopez,0,0,0,1,9,1,"if you had my love, waiting for tonight, im real, love dont cost a thing, play, aint it funny, im gonna be alright, all i have, jenny from the block, get right, on the floor",1999,2011,female,American_female_pop_singers
jennifer paige,0,0,0,1,0,0,crush,1998,1998,female,American_female_singers
jennifer warnes,0,1,0,0,0,0,right time of the night,1977,1977,female,American_female_country_singers
jeremih,0,0,0,0,1,2,"birthday sex, down on me, dont tell em",2009,2014,male,African-American_male_singers
jeremy jordan,0,0,0,1,0,0,the right kind of love,1993,1993,male,American_male_singers
jermaine dupri,0,0,0,1,0,0,the party continues,1998,1998,male,African-American_male_rappers
jermaine jackson,0,1,2,0,0,0,"daddys home, lets get serious, do what you do",1973,1985,male,American_male_guitarists
jermaine stewart,0,0,1,0,0,0,we dont have to take our clothes off,1986,1986,male,American_male_singer-songwriters
jerrod niemann,0,0,0,0,0,1,lover lover,2010,2010,male,American_country_singers
jerry butler,3,0,0,0,0,0,"hey western union man, never give you up, only the strong survive",1968,1969,,
jerry butler  brenda lee eager,0,1,0,0,0,0,aint understanding mellow,1972,1972,both,
jerry reed,0,2,0,0,0,0,"amos moses, when youre hot youre hot",1971,1971,male,American_country_singers
jesse mccartney,0,0,0,0,3,0,"beautiful soul, leavin, how do you sleep",2005,2009,male,American_male_singer-songwriters
jesse powell,0,0,0,1,0,0,you,1999,1999,male,American_male_singers
jessi colter,0,1,0,0,0,0,im not lisa,1975,1975,female,American_female_country_singers
jessica andrews,0,0,0,0,1,0,who i am,2001,2001,female,American_female_country_singers
jessica simpson,0,0,0,0,3,0,"i wanna love you forever, irresistible, with you",2000,2004,female,American_female_country_singers
jessie j,0,0,0,0,0,2,"price tag, domino",2011,2012,female,English_female_pop_singers
jessie j ariana grande and nicki minaj,0,0,0,0,0,2,"bang bang, bang bang",2014,2015,,
jesus jones,0,0,0,2,0,0,"right here right now, real real real",1991,1991,,
jet,0,0,0,0,1,0,are you gonna be my girl,2004,2004,male,
jethro tull,0,1,0,0,0,0,bungle in the jungle,1975,1975,,
jewel,0,0,0,4,2,0,"who will save your soul, foolish games  you were meant for me, foolish games  you were meant for me, hands, standing still, intuition",1996,2003,female,American_female_country_singers
jewel akens,1,0,0,0,0,0,the birds and the bees,1965,1965,male,American_male_singers
jibbs,0,0,0,0,1,0,chain hang low,2006,2006,male,African-American_male_rappers
jidenna,0,0,0,0,0,1,classic man,2015,2015,male,African-American_male_singers
jim croce,0,4,0,0,0,0,"you dont mess around with jim, bad bad leroy brown, time in a bottle, ill have to say i love you in a song",1972,1974,male,American_male_guitarists
jim jones,0,0,0,0,2,0,"we fly high, pop champagne",2007,2009,male,African-American_male_rappers
jim stafford,0,3,0,0,0,0,"spiders and snakes, my girl bill, wildwood weed",1974,1974,male,American_male_singer-songwriters
jimmy buffett,0,1,0,0,0,0,margaritaville,1977,1977,male,American_country_singers
jimmy castor bunch,0,1,0,0,0,0,troglodyte cave man,1972,1972,,
jimmy cliff,0,0,0,1,0,0,i can see clearly now,1994,1994,,
jimmy eat world,0,0,0,0,1,0,the middle,2002,2002,,
jimmy ray,0,0,0,1,0,0,are you jimmy ray,1998,1998,male,English_male_singers
jimmy ruffin,1,0,0,0,0,0,what becomes of the brokenhearted,1966,1966,male,African-American_male_singers
jive bunny and the mastermixers,0,0,0,1,0,0,swing the mood,1990,1990,,
jkwon,0,0,0,0,1,0,tipsy,2004,2004,male,
jo dee messina,0,0,0,1,1,0,"a lesson in leavin, thats the way",1999,2000,female,American_female_country_singers
joan baez,0,1,0,0,0,0,the night they drove old dixie down,1971,1971,female,American_female_country_singers
joan jett  the blackhearts,0,0,1,0,0,0,crimson and clover,1982,1982,both,
joan jett and the blackhearts,0,0,2,0,0,0,"i love rock n roll, i hate myself for loving you",1982,1988,,
joan osborne,0,0,0,1,0,0,one of us,1996,1996,female,American_female_country_singers
jodeci,0,0,0,4,0,0,"come and talk to me, lately, cry for you, freekn you",1992,1995,,
jody watley,0,0,3,1,0,0,"looking for a new love, dont you want me, real love, everything",1987,1990,female,African-American_female_singer-songwriters
joe,0,0,0,2,2,0,"all the things your man wont do, dont wanna be a player, i wanna know, stutter",1996,2001,male,African-American_male_singers
joe cocker,0,2,0,0,0,0,"the letter, you are so beautiful",1970,1975,male,English_male_singers
joe cocker and jennifer warnes,0,0,1,0,0,0,up where we belong,1983,1983,,
joe jackson,0,0,2,0,0,0,"steppin out, breaking us in two",1983,1983,male,American_male_guitarists
joe public,0,0,0,1,0,0,live and learn,1992,1992,male,
joe simon,1,3,0,0,0,0,"the chokin kind, drowning in the sea of love, power of love, get down get down get on the floor",1969,1975,male,American_male_singers
joe south,1,1,0,0,0,0,"games people play, walk a mile in my shoes",1969,1970,male,American_male_guitarists
joe tex,1,2,0,0,0,0,"hold what youve got, i gotcha, aint gonna bump no more with no big fat woman",1965,1977,male,African-American_male_singers
joe walsh,0,1,1,0,0,0,"lifes been good, all night long",1978,1980,male,American_male_guitarists
joey lawrence,0,0,0,1,0,0,nothin my love cant fix,1993,1993,male,American_male_singer-songwriters
joey mcintyre,0,0,0,1,0,0,stay the same,1999,1999,male,American_male_singers
joey scarbury,0,0,1,0,0,0,theme from the greatest american hero believe it or not,1981,1981,male,American_male_singers
john cafferty  the beaver brown band,0,0,1,0,0,0,on the dark side,1984,1984,,
john cougar,0,0,3,0,0,0,"aint even done with the night, jack  diane, hurts so good",1981,1982,,
john cougar mellencamp,0,0,5,0,0,0,"pink houses, lonely ol night, rock in the usa, small town, cherry bomb",1984,1988,,
john denver,0,6,0,0,0,0,"take me home country roads, rocky mountain high, sunshine on my shoulders, annies song, thank god im a country boy, im sorry",1971,1975,male,American_country_singers
john fred  his playboy band,1,0,0,0,0,0,judy in disguise with glasses,1968,1968,,
john legend,0,0,0,0,2,1,"ordinary people, green light, all of me",2005,2014,male,American_male_singer-songwriters
john lennon,0,1,4,0,0,0,"instant karma, just like starting over, woman, watching the wheels, nobody told me",1970,1984,male,English_male_singer-songwriters
john mayer,0,0,0,0,6,0,"no such thing, your body is a wonderland, daughters, waiting on the world to change, waiting on the world to change, say",2002,2008,male,American_male_guitarists
john mellencamp,0,0,0,2,0,0,"wild night, key west intermezzo i saw you first",1994,1996,male,American_male_singers
john michael montgomery,0,0,0,0,1,0,letters from home,2004,2004,male,American_country_singers
john parr,0,0,1,0,0,0,st elmos fire man in motion,1985,1985,male,English_male_singers
john paul young,0,1,0,0,0,0,love is in the air,1978,1978,male,Australian_male_singers
john schneider,0,0,1,0,0,0,its now or never,1981,1981,male,American_male_guitarists
john sebastian,0,1,0,0,0,0,welcome back,1976,1976,male,American_male_guitarists
john stewart,0,1,0,0,0,0,gold,1979,1979,male,American_male_singer-songwriters
john travolta,0,1,0,0,0,0,let her in,1976,1976,male,American_male_singers
john travolta  olivia newtonjohn,0,2,0,0,0,0,"youre the one that i want, summer nights",1978,1978,,
john waite,0,0,1,0,0,0,missing you,1984,1984,male,English_male_singers
johnnie taylor,0,2,0,0,0,0,"i believe in you you believe in me, disco lady",1973,1976,male,American_male_singers
johnny bristol,0,1,0,0,0,0,hang on in there baby,1974,1974,male,American_male_singers
johnny cash,1,0,0,0,0,0,a boy named sue,1969,1969,male,American_country_singers
johnny gill,0,0,0,1,0,0,rub you the right way,1990,1990,,
johnny hates jazz,0,0,1,0,0,0,shattered dreams,1988,1988,,
johnny maestro  the brooklyn bridge,1,0,0,0,0,0,the worst that could happen,1969,1969,,
johnny mathis  deniece williams,0,1,0,0,0,0,too much too little too late,1978,1978,both,
johnny nash,1,2,0,0,0,0,"hold me tight, i can see clearly now, stir it up",1968,1973,,
johnny rivers,4,2,0,0,0,0,"the seventh son, poor side of town, secret agent man, baby i need your lovin, rockin pneumonia and the boogie woogie flu, swayin to the music slow dancing",1965,1977,male,American_male_guitarists
jojo,0,0,0,0,2,0,"leave get out, too little too late",2004,2006,female,American_female_pop_singers
jon b,0,0,0,2,0,0,"someone to love, they dont know",1995,1998,,
jon bon jovi,0,0,0,1,0,0,blaze of glory,1990,1990,male,American_male_guitarists
jon secada,0,0,0,4,0,0,"just another day, do you believe in us, angel, if you go",1992,1994,male,Male_songwriters
jonas brothers,0,0,0,0,1,0,burnin up,2008,2008,,
jonathan edwards,0,1,0,0,0,0,sunshine,1972,1972,male,American_country_singers
joni mitchell,0,1,0,0,0,0,help me,1974,1974,female,Canadian_female_pop_singers
jordan knight,0,0,0,1,0,0,give it to you,1999,1999,male,American_male_singer-songwriters
jordin sparks,0,0,0,0,3,0,"tattoo, one step at a time, battlefield",2008,2009,female,African-American_female_singer-songwriters
jordin sparks and chris brown,0,0,0,0,1,0,no air,2008,2008,,
jose feliciano,1,0,0,0,0,0,light my fire,1968,1968,,
joshua kadison,0,0,0,1,0,0,beautiful in my eyes,1994,1994,male,American_male_singer-songwriters
journey,0,0,5,1,0,0,"whos crying now, open arms, dont stop believin, separate ways worlds apart, faithfully, when you love a woman",1981,1997,male,
jr walker  the all stars,1,0,0,0,0,0,what does it take to win your love,1969,1969,,
jt money,0,0,0,1,0,0,who dat,1999,1999,,
jud strunk,0,1,0,0,0,0,daisy a day,1973,1973,male,American_country_singers
judy collins,0,1,0,0,0,0,amazing grace,1971,1971,female,American_female_guitarists
juelz santana,0,0,0,0,1,0,there it go the whistle song,2006,2006,male,African-American_male_rappers
juice newton,0,0,4,0,0,0,"queen of hearts, angel of the morning, the sweetest thing ive ever known, loves been a little bit hard on me",1981,1982,female,American_female_country_singers
julian lennon,0,0,2,0,0,0,"too late for goodbyes, valotte",1985,1985,male,English_male_singers
